EVENTID,RUNID,KEY,DATE,EVENT,GAME,CONSOLE,RUNTYPE,RUNNER1,RUNNER2,RUNNER3,RUNNER4,COMMENTARY1,COMMENTARY2,COMMENTARY3,COMMENTARY4,SPEEDRUNTYPE,VIDEOURL,TIMESTAMP,VIDEOURL2,TIMESTAMP2,RUNNER5,RUNNER6,TIMERUNNER1,TIMERUNNER2,TIMERUNNER3,TIMERUNNER4,TIMERUNNER5,TIMERUNNER6,RACE2TIMERUNNER1,RACE2TIMERUNNER2,RACE2TIMERUNNER3,RACE2TIMERUNNER4,RACE2RUNNER5,RACE2RUNNER6,RUNNER7,RUNNER8,RUNNER9,RUNNER10,RUNNER11,RUNNER12,RUNNER13,RUNNER14,RUNNER15,RUNNER16
9,50,9_50,05/22/2021,Segathon III,Crystal's Pony Tale,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/hCFEEHrUd84?si=T6SFJr8OwKpmZas3,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,51,9_51,05/22/2021,Segathon III,Golden Axe,Genesis,Speedrun,shimegabriel,,,,,,,,Arcade Tyris,https://youtu.be/9ht3oLlPxpU?si=t-kqLtDYfBbeE-k3,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52,9_52,05/22/2021,Segathon III,Golden Axe II,Genesis,Speedrun,shimegabriel,,,,,,,,Normal Tyris,https://youtu.be/jVfW7k7lidg?si=QsJDnW74BpL11C82,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,53,9_53,05/22/2021,Segathon III,Streets of Rage 2 Remake,PC,Speedrun,shimegabriel,,,,,,,,Shiva,https://youtu.be/IrO21Es9pOM?si=BLC64HAkXo5s7-DS,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,54,9_54,05/22/2021,Segathon III,Fatal Fury 2,Genesis,Speedrun,Sonicman2005,,,,,,,,Mai,https://youtu.be/CVb1P0s3P-s?si=FMZUNm4vjGJW4ElM,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,55,9_55,05/22/2021,Segathon III,Street Fighter II': Special Champion Edition,Genesis,Speedrun,Sonicman2005,,,,,,,,Chun Li,https://youtu.be/0Chzy5zrs5Q?si=Xs54YXdeaVd-KZ-H,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,56,9_56,05/22/2021,Segathon III,Saturday Night Slam Masters,Genesis,Speedrun,Radioactive_Man_From_Mars,,,,,,,,Any%,https://youtu.be/CpXg3pTD8EU?si=U0c2U3IcdftGx7FH,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,57,9_57,05/22/2021,Segathon III,Valis: The Fantasm Soldier,Genesis,Speedrun,Radioactive_Man_From_Mars,,,,,,,,Any%,https://youtu.be/CpXg3pTD8EU?si=Awz2ZEXu1crS1i9q,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,58,9_58,05/22/2021,Segathon III,Syd of Valis,Genesis,Casual,KrakenZer0,,,,,,,,,https://youtu.be/ygSooNKvqcQ?si=F4at7v8ysSTmXXqT,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,59,9_59,05/22/2021,Segathon III,Valis III,Genesis,Casual,KrakenZer0,,,,,,,,,https://youtu.be/38cETx9pxME?si=vZOELfk8DYy-oAJo,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,60,9_60,05/22/2021,Segathon III,Alisia Dragoon,Genesis,Casual,KrakenZer0,,,,,,,,,https://youtu.be/VbL_0lPq3aU?si=vEQl1NprN92hlpcD,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,61,9_61,05/23/2021,Segathon III,Ghouls'n Ghosts,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=Xa_CM_nVWmlxwyty,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,62,9_62,05/23/2021,Segathon III,OutRun,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=f0SyJKjByoID4MzD&t=571,0:09:31,,,,,,,,,,,,,,,,,,,,,,,,,,
9,63,9_63,05/23/2021,Segathon III,Alien Syndrome,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=NmvTmA3GHFKQ1D6q&t=1072,0:17:52,,,,,,,,,,,,,,,,,,,,,,,,,,
9,64,9_64,05/23/2021,Segathon III,Altered Beast,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=QcwL7UcxPRTSVNDz&t=1276,0:21:16,,,,,,,,,,,,,,,,,,,,,,,,,,
9,65,9_65,05/23/2021,Segathon III,After Burner,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=PDeLjxwYy2JNBGcZ&t=1601,0:26:41,,,,,,,,,,,,,,,,,,,,,,,,,,
9,66,9_66,05/23/2021,Segathon III,Michael Jackson's Moonwalker,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=Oj1zav5cjnnmV1SQ&t=1904,0:31:44,,,,,,,,,,,,,,,,,,,,,,,,,,
9,67,9_67,05/23/2021,Segathon III,Spider-Man,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=11MjHBX0EP-b3MiS&t=2455,0:40:55,,,,,,,,,,,,,,,,,,,,,,,,,,
9,68,9_68,05/23/2021,Segathon III,Ecco: The Tides of Time,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=m3EPLerMzDUvkOnS&t=3191,0:53:11,,,,,,,,,,,,,,,,,,,,,,,,,,
9,69,9_69,05/23/2021,Segathon III,Street Fighter 2,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=aY9AuD2XdZDZtBEV&t=3654,1:00:54,,,,,,,,,,,,,,,,,,,,,,,,,,
9,70,9_70,05/23/2021,Segathon III,Virtua Fighter,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=ZQmE3POaDgy5iYge&t=3940,1:05:40,,,,,,,,,,,,,,,,,,,,,,,,,,
9,71,9_71,05/23/2021,Segathon III,Mortal Kombat,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=MhWA0968xTxEbvDk&t=4311,1:11:51,,,,,,,,,,,,,,,,,,,,,,,,,,
9,72,9_72,05/23/2021,Segathon III,Sonic the Hedgehog,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=11P98_Yr8Y7cyjtX&t=4577,1:16:17,,,,,,,,,,,,,,,,,,,,,,,,,,
9,73,9_73,05/23/2021,Segathon III,Earthworm Jim,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=K1SK0_IsaBPalvzf&t=5123,1:25:23,,,,,,,,,,,,,,,,,,,,,,,,,,
9,74,9_74,05/23/2021,Segathon III,Golden Axe,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=37p1mGIZuAG-0TRT&t=5317,1:28:37,,,,,,,,,,,,,,,,,,,,,,,,,,
9,75,9_75,05/23/2021,Segathon III,"Cyber Shinobi, The",Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=emrkUxaCzeiE7JnE&t=5579,1:32:59,,,,,,,,,,,,,,,,,,,,,,,,,,
9,76,9_76,05/23/2021,Segathon III,Shadow Dancer,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=bM8VgNw9LHgu374o&t=5824,1:37:04,,,,,,,,,,,,,,,,,,,,,,,,,,
9,77,9_77,05/23/2021,Segathon III,Space Harrier,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=7l_O0RPvu3-y6pk8&t=5960,1:39:20,,,,,,,,,,,,,,,,,,,,,,,,,,
9,78,9_78,05/23/2021,Segathon III,Snail Maze,Master System,Casual,GrimShins,,,,,,,,,https://youtu.be/ISR1B1jrQ0c?si=bg4VEqZODEhl408v&t=6173,1:42:53,,,,,,,,,,,,,,,,,,,,,,,,,,
9,79,9_79,05/23/2021,Segathon III,Shining Force II,Genesis,Speedrun,Corova83,,,,,,,,Grans Escape%,https://youtu.be/__DcWVEG_0E?si=Qh9O9b4r0GPXSyfK,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,80,9_80,05/23/2021,Segathon III,Ghouls'n Ghosts,Genesis,Casual,Corova83,,,,,,,,,https://youtu.be/oEPlqyVW9tg?si=gp1wExvHPntbynW-,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,81,9_81,05/23/2021,Segathon III,Castlevania: Bloodlines,Genesis,Speedrun,Mannix86,,,,,,,,Any% Eric Normal,https://youtu.be/569zsyGT6u8?si=tOLPCS9TOnt4PNVS,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,82,9_82,05/23/2021,Segathon III,3 Ninjas Kick Back,Genesis,Speedrun,Mannix86,,,,,,,,Any%,https://youtu.be/85RSTe4JrBg?si=CBIzdSHhePKd5-1F,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,83,9_83,05/23/2021,Segathon III,Arcus Odyssey,Genesis,Speedrun,Mannix86,,,,,,,,Any%,https://youtu.be/qedznRTuTxI?si=1X01GDoZHslxtztZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,84,9_84,05/23/2021,Segathon III,Ys III: Wanderers from Ys,Genesis,Speedrun,Mannix86,,,,,,,,Any%,https://youtu.be/qedznRTuTxI?si=KGfQgprzJygr8TZm,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,85,9_85,05/23/2021,Segathon III,Blades of Vengeance,Genesis,Speedrun,BoosterShane,,,,,,,,Any% All Characters,https://youtu.be/83v_Yfw8Mtg?si=jsjY6qZEvw3TsqMR,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,86,9_86,05/23/2021,Segathon III,"Evander Holyfield's ""Real Deal"" Boxing",Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/grgoZbIKwd8?si=CcnBzI9k3lrPQ814,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,87,9_87,05/23/2021,Segathon III,Greatest Heavyweights,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/NVKQu2Wm9uI?si=mXWxSQWP2-xnX975,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,88,9_88,05/23/2021,Segathon III,World Series Baseball 98,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/lZpZycog_J0?si=Fznz3DGF3D41KLaH,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,89,9_89,05/23/2021,Segathon III,Arnold Palmer Tournament Golf,Genesis,6-Way Race,Paulsaltine,Gok_Zarah,z_tox,JkL0ser,,,,,Stroke Play,https://youtu.be/tudbM8hBps0?si=Al5DWpdqom6IclD5,,,,NoDiggity1,BoosterShane,,,,,,,,,,,,,,,,,,,,,,
9,90,9_90,05/23/2021,Segathon III,Putt & Putter,Genesis,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/AHV8r_SNapI?si=IDTxYwj-34PEsPRE,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,91,9_91,05/23/2021,Segathon III,Battle Golfer Yui,Genesis,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/mkHqmQAveFw?si=nY8k_xOyapbw3ijh,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,92,9_92,05/23/2021,Segathon III,Death Duel,Genesis,Speedrun,Gok_Zarah,,,,,,,,Any%,https://youtu.be/KP5peWCYmX0?si=qIegYiCx067Ja0Xh,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,93,9_93,05/23/2021,Segathon III,Theme Park,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/MsFZbC1knac?si=Q3oSJZfMfgrXMKHe,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,94,9_94,05/23/2021,Segathon III,Pac-Man 2: The New Adventures,Genesis,Speedrun,Paulsaltine,,,,,,,,Any%,https://youtu.be/ae_d0a7fcis?si=9b_6rcjiGAvZBOTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,95,9_95,05/23/2021,Segathon III,Bishoujo Senshi Sailor Moon,Mega Drive,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/-p4DOHS__b4?si=LiLtQh_ovhVe9oZz,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,96,9_96,05/23/2021,Segathon III,Mamono Hunter Yohko,Mega Drive,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/rYT_4LkL4aw?si=OCah_-7qB6rJaUvs,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,97,9_97,05/23/2021,Segathon III,Dark Castle,Genesis,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/p2QcpGVLDJI?si=c4sQieU9QiUfP7xU,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,98,9_98,05/23/2021,Segathon III,ALF,Master System,Speedrun,JkL0ser,,,,,,,,Book%,https://youtu.be/TAnNLMyN7GA?si=qm0M-9lK5pWw8vKV,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,99,9_99,05/23/2021,Segathon III,Dinosaurs for Hire,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/i-xnmZdO0Lg?si=kBuysRb5jed4f38a,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,100,9_100,05/23/2021,Segathon III,Chiki Chiki Boys,Genesis,Speedrun,Izzy_The_Penguin,,,,,,,,Any%,https://youtu.be/3AuKRZNjleM?si=RHNprDgPpXLQP-zl,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,101,9_101,05/23/2021,Segathon III,Project Justice,Arcade,Speedrun,LRock617,,,,,,,,Any%,https://youtu.be/am_K3pnuLag?si=nQ3_gufTM62ip9XF,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,102,9_102,05/23/2021,Segathon III,Plasma Sword: Nightmare of Bilstein,Arcade,Speedrun,LRock617,,,,,,,,Any%,https://youtu.be/vcNjkbeuF5g?si=LoTgnTrIeJEfoQuZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,103,9_103,05/23/2021,Segathon III,Shadow Dancer: The Secret of Shinobi,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/G3ULkWboqoo?si=IwZIiBIqFXh2EORi,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,104,9_104,05/23/2021,Segathon III,Xeno Crisis,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/5B_2jrZ0kVE?si=eGAm8ox-iK_Gng-S,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,105,9_105,05/23/2021,Segathon III,Golden Axe II,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/Faqic5TfG7M?si=eirnkiUI78gBovyI,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,106,9_106,05/23/2021,Segathon III,Golden Axe,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/Faqic5TfG7M?si=qkdPvnTWcqlVS4EL&t=1799,0:29:59,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107,9_107,05/23/2021,Segathon III,The Sonic 1 Race,Genesis,Casual,Paulsaltine,Faust4712,InfiniteMystery,ZeeGee_,,,,,,https://youtu.be/dyznHfoh-AQ?si=KXASztEk0SqXYwpo,,,,BaconOmelette,BoosterShane,,,,,,,,,,,,,Sonicman2005,Owazrim,Gok_Zarah,NoDiggity1,,,,,,
10,1,10_1,08/13/2021,Segalympics,Mario & Sonic at the Olympic Games Tokyo 2020,Switch,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/Vh1cW7YbOTc?si=GSeBLZP3AGVULZjh,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,10_2,08/13/2021,Segalympics,Champion Baseball,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/jqEKkpxcz20?si=5tLt5pbDkuAPp5mh,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,10_3,08/13/2021,Segalympics,Champion Boxing,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/j_-64VBeDA0?si=pqm3sWDjoe3jYxqQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,10_4,08/13/2021,Segalympics,Champion Tennis,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/HJRCghPi1V4?si=w6ZI3G-iizSW4-jq,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,10_5,08/13/2021,Segalympics,Champion Pro Wrestling,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/TSYEIpITG8Y?si=uGOJRpUb6kjh7aSl,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,10_6,08/13/2021,Segalympics,Champion Ice Hockey,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/tDCyurW1cFo?si=qE9SB3CH5H3GLFrX,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,10_7,08/13/2021,Segalympics,Alex Kidd BMX Trial,SG-1000,Casual,Owazrim,,,,,,,,,https://youtu.be/iP12HToZBA0?si=6Jcmxn9AhpFrPKdS,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,10_8,08/13/2021,Segalympics,Super Hang-On,Genesis,Speedrun,petaQ_SRC,,,,,,,,Arcade Mode - All Courses,https://youtu.be/-ev-kDLCv_k?si=LHZCYvL9k_5NoNN1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,10_9,08/13/2021,Segalympics,Sonic R,Saturn,4-Way Race,LunaDarkside,Caku_,Gok_Zarah,Sauloandrade_,,,,,Relay Race,https://youtu.be/uUszAnzngM8?si=ZqaXD0GA1kdf_l63,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10_10,08/13/2021,Segalympics,World Championship Soccer,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/rhZ2PSXwa3A?si=HxNEXcoBA6gUkMxz,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,10_11,08/13/2021,Segalympics,California Games,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/ypdIDAtRgqg?si=Ky752sDHWDiyugNB,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,12,10_12,08/13/2021,Segalympics,NCAA 2K3,Playstation 2,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/K8BEq1zcfAg?si=F_ucNilHpCH4VWp4,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,10_13,08/13/2021,Segalympics,NBA 2K5 ,Playstation 2,Co-Op Casual,BoosterShane,Hullkey,,,,,,,,https://youtu.be/QWLBTiTEaX4?si=FZCuHQI9glgR-vEt,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,14,10_14,08/13/2021,Segalympics,NHL 95,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/XumTqCblTJU?si=ZTrlfU43TEwWhN-x,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,15,10_15,08/13/2021,Segalympics,La Russa Baseball 95,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/BHAuKddd9tU?si=lXdWf5vVoBMO1lqC,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,16,10_16,08/13/2021,Segalympics,NBA Live 95,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/bi2Gisb54zA?si=-6pswJCvwrdxATut,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,17,10_17,08/13/2021,Segalympics,PGA Tour Golf III,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/AeNyV38bug8?si=_krR4txw8M_aLknV,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,10_18,08/13/2021,Segalympics,Madden NFL '95,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/i4W1fhwfJdU?si=nYPN03zbNqBnwF10,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,19,10_19,08/14/2021,Segalympics,Winter Olympics,Genesis,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/ywQY2vG5fR8?si=1okBbTxmzTubxSrk,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20,10_20,08/14/2021,Segalympics,Olympic Gold,Genesis,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/ROn1U32aCJU?si=WcM7xlWLpFA09OTy,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,21,10_21,08/14/2021,Segalympics,Hit the Ice,Genesis,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/HdTK-fBo_Tw?si=0IocP27rG1kyIl-g,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,22,10_22,08/14/2021,Segalympics,Championship Bowling,Mega Drive,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/cXryF9zfeDA?si=I5icneLqIdTbkDYu,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,10_23,08/14/2021,Segalympics,Wacky Races,Dreamcast,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/0_kUpvTnaog?si=6HTfzB0ywttts2JH,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,24,10_24,08/14/2021,Segalympics,Demolition Racer: No Exit,Dreamcast,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/2n1qrexsiiM?si=ckZ_5RFy1xWTZ3eG,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,25,10_25,08/14/2021,Segalympics,Looney Tunes: Space Race,Dreamcast,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/knBs9Y1enoE?si=CarOlz5WMYwWpuVe,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,26,10_26,08/14/2021,Segalympics,Bouncers,Sega CD,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/QHBDj5jlJ0Q?si=GESK-rP9GSbsX31-,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,27,10_27,08/14/2021,Segalympics,Jikkyou Powerful Pro Yakyuu S,Saturn,Casual,MrMannyRodz,,,,,,,,,https://youtu.be/iMGH0QsdSLQ?si=8BqIjGQ-7zHOgIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,28,10_28,08/14/2021,Segalympics,Valora Valley Golf,Saturn,Casual,MrMannyRodz,,,,,,,,18 Holes,https://youtu.be/2vTSEbBH7PM?si=k59cDZBRC71hKUB8,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,29,10_29,08/14/2021,Segalympics,Tee Off,Dreamcast,Casual,BaldNate,,,,,,,,G. Ball Exhibition,https://youtu.be/HqAJ2tFgegw?si=RPYShD-w5iRw4Yxp,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,30,10_30,08/14/2021,Segalympics,PGA Tour Golf,Genesis,Casual,BaldNate,,,,,,,,18 Holes,https://youtu.be/X7tNWXCx3FE?si=I6vTFZkpUDwtZi7C,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,31,10_31,08/14/2021,Segalympics,NHL 98,Genesis,Casual,BaldNate,,,,,,,,Exhibition Mode,https://youtu.be/fIZaJ-pjODA?si=oUO--TopSc2oxzqe,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32,20_32,08/14/2021,Segalympics,Virtua Tennis,Dreamcast,Casual,BaldNate,,,,,,,,Career Expo + Arcade,https://youtu.be/A_D3o7EH7sk?si=HdI3Rx4k-_z5Q6Rr,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,33,10_33,08/14/2021,Segalympics,Arnold Palmer Tournament Golf,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/c-a0-zShccc?si=pvXSoxuVshWfL_iv,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34,10_34,08/14/2021,Segalympics,Lemmings,Master System,Casual,petaQ_SRC,,,,,,,,,https://youtu.be/YqzOW0yH5Zw?si=E49KwZZG7xsSyJSV,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,35,10_35,08/14/2021,Segalympics,Speedball 2: Brutal Deluxe,Genesis,Casual,petaQ_SRC,,,,,,,,,https://youtu.be/2ptcXZTRNr4?si=xG1s3WYjT6anVU6L,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,36,10_36,08/14/2021,Segalympics,Marble Madness,Genesis,Casual,petaQ_SRC,,,,,,,,,https://youtu.be/2ptcXZTRNr4?si=OkoFisgWbkV07Mxp&t=4935,1:22:15,,,,,,,,,,,,,,,,,,,,,,,,,,
10,37,10_37,08/14/2021,Segalympics,Jet Set Radio,PC,Speedrun,Brobey,,,,,,,,Any%,https://youtu.be/JeDXV8QvMoI?si=pGQhSyZLPAh2FYrQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,38,10_38,08/14/2021,Segalympics,Mutant League Hockey,Genesis,6-Way Race,Gok_Zarah,JkL0ser,Owazrim,Faust4712,,,,,,https://youtu.be/Bl4vSQFhfM8?si=eTdA5Cjwoto94rG1,,,,wax_house,,,,,,,,,,,,,,,,,,,,,,,
10,39,10_39,08/14/2021,Segalympics,Star Wars: Episode I Racer,Dreamcast,3-Way Race,Gok_Zarah,GrimShins,Faust4712,,,,,,,https://youtu.be/ywQY2vG5fR8?si=z6wPxpYLHpx5CNpL,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,40,10_40,08/14/2021,Segalympics,Skitchin',Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/TqcnvVqoi8o?si=zaZX7AxJe1Jij1Mu,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,10_41,08/14/2021,Segalympics,Star Wars Demolition,Dreamcast,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/aqD-sUAgZFw?si=BKHENDzO2t-VHbLi,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,42,10_42,08/14/2021,Segalympics,NHL Hockey '94,Genesis,Speedrun,wax_house,,,,,,,,10 Goal%,https://youtu.be/JC69aklKif8?si=1KAQ82QWWms0CqYb,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,43,10_43,08/14/2021,Segalympics,NBA Jam Tournament Edition,Genesis,Casual,wax_house,,,,,,,,,https://youtu.be/sF2kj4PKPWg?si=gyLpKQSfiBJBN9YR,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,44,10_44,08/14/2021,Segalympics,World Series Baseball '95,Genesis,Casual,wax_house,,,,,,,,,https://youtu.be/pfHdAy_yLv4?si=7KFOAxXjTV5H8q_O,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,45,10_45,08/14/2021,Segalympics,Daytona USA,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/IXreDZUfE94?si=QDKevNTOUGALSskz,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,46,10_46,08/14/2021,Segalympics,Sega Rally Championship,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/tc8QqFMwyRE?si=r630-gF6P2SAKeHy,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,47,10_47,08/14/2021,Segalympics,Fighters Megamix,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/Wje_ZspQ7gk?si=WyM9BQbTGw6S8UvP,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,48,10_48,08/14/2021,Segalympics,Dead or Alive,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/lCIyp1-FzMg?si=Ww8PT-iWY6my-csr,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,49,10_49,08/15/2021,Segalympics,American Gladiators,Genesis,Casual,BoosterShane,,,,,,,,,https://youtu.be/7GWl-kEYkQo?si=RgMCNbSVvPaPLTD4,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,50,10_50,08/15/2021,Segalympics,Hono no Tokyuji Dodge Danpei,Mega Drive,Casual,BoosterShane,,,,,,,,,https://youtu.be/vtTYSBZ0SRc?si=ymYedfCSB59qW2o0,,,,,,,,,,,,,,,,,,,,,,,,,,,
